CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember, EstimatedSalary ,Exited
15598782,Pinto,755,Germany,Female,30,6," $154,221.37 ",2,0,1," $62,688.55 ",0
15745080,Griffiths,634,France,Male,26,8, $-   ,1,1,0," $21,760.96 ",0
15703399,McNeil,756,France,Female,26,5," $101,641.14 ",2,0,1," $154,460.68 ",0
15732175,Bruno,776,France,Male,37,2, $-   ,1,0,1," $8,065.00 ",0
15630725,Johnson,649,France,Female,45,5," $92,786.66 ",1,1,0," $173,365.90 ",1
15640260,Okorie,595,Germany,Male,32,8," $131,081.66 ",2,1,1," $69,428.79 ",0
15716822,Moen,646,France,Male,30,5," $98,014.74 ",1,1,1," $12,757.14 ",0
15583748,McGuigan,592,Spain,Male,38,8, $-   ,2,1,0," $180,426.20 ",0
15605968,Fancher,574,France,Male,26,8," $97,460.10 ",1,1,1," $43,093.67 ",0
15790683,Matthews,850,France,Male,36,1," $104,077.19 ",2,0,1," $68,594.00 ",0
15607713,Kaeppel,850,Spain,Female,29,1, $-   ,2,1,1," $197,996.65 ",0
15700212,Shih,475,France,Female,46,10, $-   ,2,0,0," $122,953.00 ",1
15626710,Yudina,642,France,Female,39,4, $-   ,1,1,1," $76,821.24 ",0
15716491,Akabueze,710,Spain,Female,51,4," $93,656.95 ",1,0,1," $141,400.51 ",1
15625824,Kornilova,596,Spain,Male,30,6," $121,345.88 ",4,1,0," $41,921.75 ",1
15617705,Ozioma,609,France,Female,39,8," $141,675.23 ",1,0,1," $175,664.25 ",0
15761976,Su,797,Spain,Female,31,8, $-   ,2,1,0," $117,916.63 ",0
15634891,Jamison,504,Germany,Female,43,7," $102,365.49 ",1,1,0," $194,690.77 ",1
15744517,Esposito,735,Spain,Male,50,9, $-   ,1,0,0," $166,677.35 ",1
15686963,Hardiman,680,Spain,Female,30,3, $-   ,1,1,0," $160,131.58 ",0
15808189,Woodard,449,France,Male,52,6, $-   ,2,0,1," $123,622.00 ",0
15580845,Chienezie,685,Germany,Male,57,7," $101,868.51 ",1,0,1," $113,483.96 ",0
15799156,Okwuadigbo,569,Spain,Male,38,8, $-   ,2,0,0," $79,618.79 ",0
15694296,Chineze,631,France,Male,35,9," $112,392.45 ",2,1,0," $24,472.23 ",0
15677049,O'Brien,595,Germany,Female,25,7," $106,570.34 ",2,0,1," $177,025.79 ",0
15583595,Tao,461,France,Female,28,8, $-   ,1,1,1," $103,349.74 ",0
15590146,Mao,630,France,Male,50,1," $81,947.76 ",1,0,1," $63,606.22 ",1
15801548,Buckland,661,France,Female,31,7," $144,162.30 ",2,1,1," $14,490.79 ",0
15660833,Flannery,796,Germany,Male,39,5," $86,350.87 ",2,0,0," $105,080.53 ",0
15762277,Jamieson,710,France,Male,47,5," $158,623.14 ",1,0,0," $83,499.89 ",1
15791302,Swift,741,France,Male,32,8, $-   ,2,1,0," $143,598.70 ",0
15798975,Doherty,606,Germany,Male,48,4," $132,403.56 ",1,0,0," $36,091.91 ",1
15599956,Payne,747,France,Male,27,10, $-   ,2,0,0," $13,007.89 ",0
15577274,Genovese,549,Germany,Female,43,3," $134,985.66 ",1,1,0," $6,101.41 ",0
15701200,Lucciano,576,France,Male,36,6, $-   ,2,1,1," $48,314.00 ",0
15638149,Rowley,528,France,Male,37,6," $103,772.45 ",1,1,0," $197,111.99 ",0
15786199,Hsing,535,France,Male,33,2," $133,040.32 ",1,1,1," $110,299.78 ",0
15701765,Vincent,575,Spain,Female,37,0, $-   ,2,0,0," $30,114.32 ",0
15586974,Pearce,656,France,Male,39,10, $-   ,2,1,1," $98,894.64 ",0
15729040,Lamb,440,France,Male,42,2, $-   ,2,1,0," $49,826.68 ",0
15788676,Riley,539,Spain,Male,38,8," $71,460.67 ",2,1,1," $10,074.05 ",0
15602497,Honore,850,Spain,Male,39,6," $133,214.13 ",1,0,1," $20,769.88 ",0
15701333,Blackburn,646,France,Female,37,7," $96,558.66 ",1,0,0," $163,427.18 ",0
15812071,Endrizzi,744,France,Male,54,6," $93,806.31 ",2,0,1," $140,068.77 ",0
15634375,Duncan,710,Spain,Female,36,8, $-   ,2,0,0," $83,206.19 ",0
15738267,Macarthur,544,France,Female,64,3," $124,043.80 ",1,1,1," $111,402.97 ",1
15786800,Gould,723,Germany,Male,52,5," $131,694.97 ",1,0,1," $92,873.50 ",1
15591130,Medvedev,507,Spain,Female,29,6, $-   ,2,0,1," $94,780.90 ",0
15720662,Sholes,787,France,Female,35,1," $106,266.80 ",1,1,1," $16,607.15 ",0
15751531,Shaw,598,Spain,Male,41,8, $-   ,2,1,1," $161,954.43 ",0
15653595,Ts'ai,796,France,Male,51,6, $-   ,2,0,1," $194,733.28 ",0
15568360,Rolon,569,Spain,Female,41,4," $139,840.36 ",1,1,1," $163,524.70 ",0
15781210,Reid,711,France,Male,34,8, $-   ,2,0,0," $48,260.19 ",0
15668058,Chinwendu,661,Germany,Male,35,8," $124,098.54 ",1,1,0," $86,678.48 ",0
15597131,Fu,415,France,Male,32,5," $145,807.59 ",1,1,1," $3,064.65 ",0
15697283,Mackenzie,578,Spain,Male,23,8, $-   ,2,1,0," $112,124.98 ",0
15640953,Bligh,611,France,Female,26,2," $107,508.93 ",2,1,1," $120,801.65 ",0
15715031,Davidson,600,France,Female,28,6, $-   ,2,0,1," $52,193.23 ",0
15589660,Lamble,661,Germany,Female,32,1," $145,980.23 ",1,0,1," $56,636.28 ",0
15769818,Moore,850,France,Female,37,3," $212,778.20 ",1,0,1," $69,372.88 ",0
15782736,Jose,573,Germany,Female,47,4," $152,522.47 ",1,0,1," $164,038.07 ",1
15614818,Trevisani,764,Spain,Female,33,9," $168,964.77 ",1,0,1," $118,982.51 ",0
15794014,Schofield,838,France,Female,34,8, $-   ,2,1,0," $27,472.07 ",0
15732448,Stewart,821,France,Female,28,8, $-   ,1,1,1," $36,754.13 ",0
15723411,Jamieson,607,Spain,Female,36,4," $98,266.30 ",1,1,1," $46,416.36 ",0
15797686,Howard,558,France,Male,38,8," $113,000.92 ",1,1,1," $152,872.39 ",0
15605950,Onwuamaeze,530,Germany,Male,23,1," $137,060.88 ",2,1,1," $165,227.23 ",0
15812497,D'Albertis,654,Germany,Male,37,5," $112,146.12 ",1,1,0," $75,927.35 ",0
15690678,Brooks,530,France,Female,33,4," $129,307.32 ",1,1,1," $172,930.28 ",0
15747677,Gordon,656,Spain,Male,69,6," $163,975.09 ",1,1,1," $36,108.50 ",0
15618926,Nwachukwu,520,Spain,Male,43,7, $-   ,2,1,1," $36,202.74 ",0
15673908,Chinweike,602,Germany,Female,42,6," $158,414.85 ",1,1,1," $131,886.46 ",0
15727944,Simpkinson,701,Germany,Female,48,1," $92,072.68 ",1,1,1," $133,992.36 ",0
15807294,Walker,653,Spain,Female,30,2," $88,243.29 ",2,1,1," $96,658.26 ",0
15618581,Diribe,668,Spain,Male,25,8, $-   ,2,1,1," $135,112.09 ",0
15584364,Trentini,652,France,Male,48,4," $59,486.31 ",1,1,0," $163,944.18 ",1
15599552,Conway,639,Spain,Female,54,2, $-   ,2,1,1," $53,843.71 ",0
15749177,Maslow,730,Spain,Female,52,7, $-   ,2,0,1," $122,398.84 ",0
15718779,Clark,780,France,Male,34,1, $-   ,1,1,1," $64,804.04 ",0
15568106,L?,592,France,Female,38,8," $119,278.01 ",2,0,1," $19,370.73 ",0
15779481,Swadling,628,France,Male,34,4," $158,741.43 ",2,1,1," $126,192.54 ",0
15709994,Gallo,658,France,Female,40,7," $140,596.95 ",1,0,1," $135,459.02 ",1
15772777,Onyemachukwu,850,Spain,Female,29,10, $-   ,2,1,1," $94,815.04 ",0
15706815,Samoylova,515,Germany,Male,37,2," $90,432.92 ",1,1,1," $188,366.04 ",1
15618018,Dickson,571,France,Female,35,1," $104,783.81 ",2,0,1," $178,512.52 ",0
15671032,He,760,Germany,Male,42,0," $77,992.97 ",2,1,1," $97,906.38 ",0
15634281,P'an,720,Germany,Female,43,10," $110,822.90 ",1,0,0," $72,861.94 ",0
15766374,Leak,632,Germany,Male,42,4," $119,624.60 ",2,1,1," $195,978.86 ",0
15600991,Artemieva,694,Germany,Male,31,6," $109,052.59 ",2,1,1," $19,448.93 ",1
15777576,Frost,559,Spain,Female,40,5," $139,129.44 ",1,0,1," $32,635.54 ",0
15742613,Warner,773,Germany,Female,42,8," $152,324.66 ",2,1,0," $171,733.22 ",0
15649523,Kennedy,581,France,Male,38,1, $-   ,2,1,0," $46,176.22 ",0
15651063,Ifeatu,524,Germany,Female,37,9," $127,480.58 ",2,1,0," $179,634.69 ",0
15683124,Evans,713,France,Male,53,6," $115,029.40 ",1,0,0," $191,521.32 ",1
15618314,Chu,676,France,Male,40,8," $114,005.78 ",1,1,1," $67,998.45 ",0
15670823,Hsueh,651,Germany,Female,42,1," $116,646.76 ",1,1,0," $44,731.80 ",1
15607133,Shih,717,Spain,Female,49,1," $110,864.38 ",2,1,1," $124,532.90 ",1
15615012,Fan,594,France,Male,23,5," $156,267.59 ",1,1,0," $160,968.44 ",0
15725141,Whiddon,716,France,Female,44,3," $109,528.28 ",1,1,0," $27,341.63 ",1
15623560,Onyekachukwu,668,France,Female,35,6," $102,482.76 ",1,1,1," $53,994.64 ",0
15693018,Ermakova,678,Germany,Male,23,10," $115,563.71 ",1,1,1," $91,633.53 ",0
15636756,Marino,545,France,Male,23,2, $-   ,2,1,0," $189,613.12 ",0
15647474,Niu,613,France,Female,40,9," $95,624.36 ",2,1,1," $60,706.33 ",0
15576714,Manna,687,Spain,Female,21,8, $-   ,2,1,1," $154,767.34 ",0
15585047,Onyemere,715,France,Male,28,7," $160,376.61 ",1,0,0," $196,853.11 ",0
15743976,Archer,618,Germany,Male,41,8," $37,702.79 ",1,1,1," $195,775.48 ",0
15793881,Mitchell,721,France,Female,35,6," $118,273.83 ",1,0,1," $3,086.89 ",0
15576517,Everingham,445,Germany,Female,34,7," $131,082.17 ",2,1,1," $70,618.00 ",0
15631072,Huie,690,France,Male,38,1," $94,456.00 ",2,0,1," $55,034.02 ",0
15730394,Crowther,709,France,Female,43,8, $-   ,2,0,0," $168,035.62 ",1
15631460,Swift,671,Spain,Female,42,3, $-   ,2,1,1," $128,449.33 ",0
15692002,Skelton,538,France,Male,33,6," $93,791.38 ",1,1,1," $199,249.29 ",0
15595282,White,735,France,Female,33,4, $-   ,2,1,0," $149,474.69 ",0
15789548,Giordano,592,France,Female,37,7, $-   ,2,1,1," $126,726.33 ",0
15758035,Bateson,747,France,Male,61,7," $155,973.13 ",1,0,1," $147,554.26 ",0
15617518,Hu,675,Germany,Male,36,7," $89,409.95 ",1,1,1," $149,399.70 ",0
15651802,Day,632,Spain,Female,39,5," $97,854.37 ",2,1,0," $93,536.38 ",0
15631813,Beneventi,621,France,Male,39,6, $-   ,2,1,1," $58,883.91 ",0
15729668,Elizabeth,521,Spain,Male,29,3," $60,280.62 ",1,1,0," $154,271.41 ",0
15741728,Atkins,591,Spain,Male,36,7," $135,216.80 ",1,1,1," $122,022.89 ",0
15576676,Serrano,706,Germany,Female,28,6," $124,923.35 ",2,1,1," $50,299.14 ",0
15711378,Willis,677,France,Male,38,4, $-   ,2,1,0," $187,800.63 ",0
15765520,Stevenson,769,Germany,Male,27,7," $188,614.07 ",1,1,0," $171,344.09 ",0
15656726,Ch'ien,771,France,Male,32,5," $62,321.62 ",1,1,1," $40,920.59 ",0
15647842,Cunningham,601,Germany,Female,48,8," $120,782.70 ",1,1,0," $63,940.68 ",1
15719309,Stephens,670,France,Female,42,1," $115,961.58 ",2,0,1," $29,483.87 ",0
15748718,Gordon,517,France,Male,28,2," $115,062.61 ",1,1,0," $179,056.23 ",0
15594404,Bevan,834,France,Female,49,8," $160,602.25 ",2,1,0," $129,273.94 ",0
15751158,Mashman,571,France,Female,42,4," $108,825.34 ",3,1,0," $55,558.51 ",1
15593470,Tu,576,Germany,Female,36,8," $166,287.85 ",1,1,1," $23,305.85 ",0
15695129,Milanesi,718,France,Female,31,1," $152,663.77 ",1,0,1," $17,128.64 ",0
15640865,Romano,636,Germany,Female,31,9," $80,844.69 ",2,1,1," $74,641.90 ",0
15714080,Goliwe,566,Germany,Female,40,2," $97,001.36 ",2,1,0," $154,486.01 ",0
15648721,Hsueh,711,France,Male,64,4, $-   ,2,1,1," $3,185.67 ",0
15801466,Gray,574,France,Female,39,2," $122,524.61 ",2,1,0," $88,463.63 ",0
15750248,Wright,619,France,Female,35,8," $132,292.63 ",1,1,0," $65,682.93 ",0
15758726,Chiemeka,588,France,Female,24,0, $-   ,2,1,1," $140,586.08 ",0
15781553,Chung,760,Germany,Female,49,9," $91,502.99 ",1,1,0," $117,232.90 ",1
15649121,Pinto,665,France,Male,52,3, $-   ,1,1,0," $116,137.01 ",1
15674811,Kellway,739,Germany,Male,29,3," $59,385.98 ",2,1,1," $105,533.96 ",0
15646037,Sopuluchi,641,France,Male,77,9, $-   ,3,1,1," $81,514.06 ",0
15722578,Spitzer,685,Germany,Female,21,6," $97,956.50 ",1,1,1," $164,966.27 ",0
15665695,Potter,594,France,Female,49,4, $-   ,2,1,1," $23,631.55 ",0
15801062,Matthews,557,Spain,Female,40,4, $-   ,2,0,1," $105,433.53 ",0
15662955,Nicholls,697,France,Male,27,8," $141,223.68 ",2,1,0," $90,591.15 ",0
15770309,McDonald,656,France,Male,18,10," $151,762.74 ",1,0,1," $127,014.32 ",0
15657386,Fiorentini,712,Germany,Male,43,1," $141,749.74 ",2,0,1," $90,905.26 ",0
15777797,Kovalyova,689,Spain,Male,38,5," $75,075.14 ",1,1,1," $8,651.92 ",1
15783955,Miah,697,France,Female,25,4," $165,686.11 ",2,1,0," $15,467.98 ",0
15804516,Builder,589,France,Male,38,2, $-   ,1,1,0," $79,915.28 ",0
15681758,Baddeley,525,Spain,Female,25,10, $-   ,2,1,0," $69,361.95 ",0
15630321,Hu,680,France,Male,44,3, $-   ,2,1,0," $86,935.08 ",0
15588248,Hs?,617,France,Female,28,0, $-   ,2,1,1," $7,597.83 ",1
15591932,Ford,680,France,Male,32,5," $92,961.61 ",1,1,0," $116,957.60 ",0
15810347,Todd,662,Spain,Female,30,9, $-   ,2,0,1," $157,884.83 ",0
15595303,Johnston,736,Germany,Male,46,5," $130,812.91 ",1,1,1," $77,981.54 ",1
15634950,Obiajulu,657,Germany,Male,57,8," $107,174.58 ",1,1,1," $126,369.55 ",1
15685372,Azubuike,350,Spain,Male,54,1," $152,677.48 ",1,1,1," $191,973.49 ",1
15745827,Padovesi,617,France,Male,30,3," $132,005.77 ",1,1,0," $142,940.39 ",0
15755868,Farmer,562,France,Male,35,7, $-   ,1,0,0," $48,869.67 ",0
15735222,Ignatieff,705,Spain,Female,23,5, $-   ,2,1,1," $73,131.73 ",0
15604804,Lu,516,France,Female,33,7," $127,305.50 ",1,1,1," $120,037.36 ",0
15718944,Artemiev,573,France,Female,37,6, $-   ,2,1,0," $193,995.37 ",0
15678626,Okonkwo,538,Spain,Female,31,0, $-   ,2,0,0," $179,453.66 ",0
15571550,Dore,699,France,Male,39,9, $-   ,1,1,0," $80,963.92 ",0
15723053,T'ang,504,Germany,Male,32,8," $170,291.22 ",2,0,1," $15,658.99 ",0
15661528,Ashbolt,583,Spain,Male,47,5," $102,562.23 ",1,1,0," $92,708.10 ",0
15754177,Bazarova,712,Spain,Male,53,2," $111,061.01 ",2,0,0," $26,542.17 ",0
15683544,Buccho,626,Spain,Male,62,3, $-   ,1,1,1," $65,010.74 ",0
15708048,Burn,631,France,Female,34,4," $124,379.14 ",1,1,0," $106,892.91 ",0
15701109,Andreyev,663,France,Female,37,7, $-   ,1,1,1," $185,210.63 ",0
15600110,Endrizzi,506,Germany,Female,41,3," $57,745.76 ",1,1,0," $4,035.46 ",0
15651533,Brown,570,Germany,Female,50,5," $129,293.74 ",1,1,0," $177,805.44 ",1
15777904,Nock,703,France,Female,45,7, $-   ,2,1,1," $68,831.72 ",0
15655574,Okeke,698,Germany,Female,40,8," $150,777.10 ",1,1,0," $114,732.62 ",0
15569423,Cunningham,731,Spain,Male,41,4, $-   ,2,1,0," $22,299.27 ",0
15718106,Kelley,625,France,Male,34,6, $-   ,2,0,0," $197,283.20 ",0
15585067,Wilson,634,Spain,Male,31,9," $108,632.48 ",1,1,1," $179,485.96 ",1
15675501,Woods,616,France,Male,59,5," $153,861.10 ",1,1,1," $17,699.48 ",0
15633233,McFarland,500,France,Male,56,1," $100,374.58 ",1,1,0," $118,490.80 ",1
15667134,Cisneros,446,France,Male,32,8, $-   ,2,0,0," $133,292.94 ",0
15659105,Borchgrevink,669,France,Female,47,9," $61,196.54 ",1,1,0," $58,170.24 ",0
15575409,Rozhkova,581,Germany,Male,31,6," $116,891.72 ",1,1,0," $107,137.30 ",0
15752342,Bradley,704,Germany,Female,54,6," $133,656.91 ",3,1,0," $145,071.33 ",1
15654851,Obialo,748,France,Male,44,2," $92,911.52 ",1,0,1," $85,495.24 ",0
15741429,Hudson,680,Spain,Female,31,9," $119,825.75 ",2,1,1," $101,139.30 ",0
15682356,Veltri,655,France,Female,37,7," $111,852.84 ",2,1,0," $10,511.13 ",0
15806447,Mazzanti,690,Germany,Male,32,0," $106,683.52 ",2,1,1," $137,916.49 ",0
15800229,Thorpe,695,Germany,Male,40,7," $139,022.24 ",1,0,1," $193,383.13 ",0
15663441,Golibe,700,Germany,Female,40,4," $148,571.07 ",1,1,0," $189,826.96 ",1
15791991,Udinesi,773,France,Male,52,4, $-   ,1,0,1," $144,113.42 ",0
15775082,Stewart,749,France,Male,42,1," $129,776.72 ",2,0,1," $143,538.51 ",0
15579706,Curtis,611,France,Female,46,5, $-   ,1,1,0," $77,677.14 ",1
15718247,Hayden,606,Spain,Female,46,8, $-   ,2,1,1," $183,717.94 ",0
15755722,H?,554,France,Male,24,10, $-   ,1,0,0," $92,180.62 ",0
15582259,Campbell,567,France,Female,37,7, $-   ,2,1,1," $28,690.90 ",0
15716994,Green,559,Spain,Male,24,3," $114,739.92 ",1,1,0," $85,891.02 ",1
15586880,P'eng,594,Germany,Male,41,2," $122,545.65 ",2,1,1," $42,050.24 ",0
15713854,Cremonesi,513,France,Female,37,6, $-   ,2,1,0," $110,142.34 ",0
15780835,Liang,652,Germany,Female,26,1," $131,908.35 ",1,1,1," $179,269.79 ",0
15675896,Gough,680,Germany,Female,42,7," $105,722.69 ",1,1,1," $90,558.24 ",1
15658459,Bates,784,Spain,Male,33,10, $-   ,2,1,0," $162,022.47 ",0
15658057,Padovesi,812,Spain,Female,44,8, $-   ,3,1,0," $66,926.83 ",1
15801767,Yin,784,Spain,Female,40,8, $-   ,2,1,0," $108,891.30 ",0
15569178,Kharlamov,570,France,Female,18,4," $82,767.42 ",1,1,0," $71,811.90 ",0
15731478,Nicholls,712,France,Female,42,1," $87,842.98 ",1,0,0," $92,223.59 ",0
15811236,Burns,705,Spain,Male,39,6," $133,261.13 ",1,1,1," $78,065.90 ",0
15746749,Fleming,681,Spain,Female,32,3, $-   ,2,1,1," $59,679.90 ",0
15662758,Watson,620,France,Male,41,0," $97,925.11 ",1,1,0," $85,000.32 ",0
15709387,Obiajulu,711,France,Male,52,5, $-   ,1,1,1," $159,808.95 ",0
15572093,Han,613,France,Female,24,7," $140,453.91 ",1,1,0," $129,001.30 ",0
15713826,Ferguson,613,Germany,Female,20,0," $117,356.19 ",1,0,0," $113,557.70 ",1
15570205,Tao,682,Spain,Male,36,5, $-   ,2,1,1," $147,758.51 ",0
15589348,Le Grand,850,Spain,Male,37,4," $137,204.77 ",1,1,1," $28,865.59 ",0
15804610,Valdez,601,France,Female,41,1, $-   ,2,0,1," $160,607.06 ",0
15700854,Cunningham,595,Spain,Male,35,8, $-   ,1,1,0," $100,015.79 ",1
15758836,Godfrey,675,Spain,Male,36,3," $54,098.18 ",2,0,1," $54,478.52 ",0
15772933,Mai,591,Spain,Male,31,8, $-   ,1,1,1," $141,677.33 ",0
15809006,Walker,602,France,Male,23,7," $113,758.48 ",2,0,0," $84,077.60 ",0
15689612,Pirozzi,554,Spain,Female,34,8, $-   ,1,0,1," $106,981.03 ",0
15744614,Feng,541,France,Male,37,9," $118,636.92 ",1,1,1," $73,551.44 ",0
15704250,Akabueze,506,France,Male,34,7, $-   ,2,0,0," $115,842.10 ",0
15700255,Robson,814,Germany,Male,44,8," $95,488.82 ",2,0,0," $107,013.59 ",0
15669410,Yevdokimova,683,France,Male,30,8," $110,829.52 ",2,0,0," $24,938.84 ",0
15807595,Ijendu,485,Germany,Male,51,7," $144,244.59 ",2,1,0," $51,113.14 ",0
15664523,Colombo,696,Germany,Female,31,8," $122,021.92 ",2,1,0," $33,828.64 ",0
15642833,Akubundu,608,France,Female,30,8, $-   ,2,1,0," $128,875.86 ",0
15605279,Francis,792,France,Male,50,9, $-   ,4,1,1," $194,700.81 ",1
15713644,Marshall,686,Spain,Male,22,5, $-   ,2,1,0," $158,974.45 ",0
15750466,Rhodes,790,Germany,Male,42,1," $85,839.62 ",1,1,0," $198,182.73 ",0
15739054,Y?,654,France,Female,29,4," $96,974.97 ",1,0,1," $141,404.07 ",0
15612771,Bell,452,France,Male,35,4," $148,172.44 ",1,1,1," $4,175.68 ",0
15788483,Kerr,719,Spain,Male,38,0, $-   ,1,1,0," $126,876.47 ",0
15732832,Jideofor,707,France,Female,40,5, $-   ,2,1,0," $41,052.82 ",0
15772892,Robertson,699,France,Female,49,2, $-   ,1,0,0," $105,760.01 ",0
15713843,Kao,850,Spain,Male,30,2, $-   ,2,0,1," $27,937.12 ",0
15567993,Palmer,828,Spain,Male,28,8," $134,766.85 ",1,1,0," $79,355.87 ",0
15617603,Mackay,850,Germany,Male,30,5," $123,210.56 ",2,1,1," $102,180.27 ",0
15744983,Burgmann,712,Spain,Male,47,1," $139,887.01 ",1,1,1," $95,719.73 ",0
15630419,Davis,634,France,Male,44,9," $149,961.11 ",1,1,0," $57,121.51 ",0
15738828,Milano,730,Germany,Male,45,6," $152,880.97 ",1,0,0," $162,478.11 ",0
15778025,Dellucci,685,Germany,Male,43,9," $108,589.47 ",2,0,1," $194,808.51 ",0
15799479,Coles,809,Spain,Male,33,9, $-   ,1,1,1," $124,045.65 ",0
15684269,Gray,707,Spain,Female,35,3," $56,674.48 ",1,1,0," $17,987.40 ",1
15762745,Macvitie,648,Spain,Male,32,8, $-   ,1,1,0," $133,653.38 ",0
15746970,Townsend,760,Spain,Female,57,1, $-   ,2,1,1," $25,101.17 ",0
15725024,Pope,805,Germany,Female,33,3," $105,663.56 ",2,0,1," $33,330.89 ",0
15592116,Jensen,585,France,Female,39,7, $-   ,2,1,0," $2,401.26 ",0
15624391,Thomson,595,Spain,Female,30,5," $100,683.54 ",1,1,1," $178,361.04 ",0
15567422,Chiazagomekpele,630,France,Male,42,6, $-   ,2,1,0," $162,697.93 ",0
15612627,Ozuluonye,627,Germany,Male,29,5," $139,541.58 ",2,1,0," $80,607.33 ",0
15574879,Wright,631,Germany,Female,37,2," $121,801.72 ",2,0,1," $23,146.62 ",0
15745107,Lung,776,Germany,Male,38,5," $112,281.70 ",1,0,1," $89,893.60 ",0
15734491,Lombardo,676,Spain,Female,36,4, $-   ,2,1,1," $3,173.31 ",0
15675320,Leonard,758,Spain,Female,40,5," $93,499.82 ",2,0,0," $123,218.81 ",0
15643824,Johnston,637,France,Male,33,0," $132,255.99 ",2,0,1," $74,588.41 ",0
15643438,P'eng,850,France,Male,20,7, $-   ,2,1,0," $31,288.77 ",0
15721730,Amechi,601,Spain,Female,44,4, $-   ,2,1,0," $58,561.31 ",0
15680727,Fang,735,France,Male,49,5," $121,973.28 ",1,1,0," $148,804.36 ",0
15752508,Docherty,614,Germany,Male,32,7," $99,462.80 ",2,1,1," $51,117.06 ",0
15808846,Horton,672,Germany,Female,21,3," $165,878.76 ",2,1,1," $164,537.17 ",0
15727251,Vincent,642,France,Male,30,8," $117,494.27 ",1,0,0," $61,977.82 ",0
15663489,Onio,633,Germany,Female,29,0," $138,577.34 ",1,1,0," $193,362.99 ",0
15683677,Schiavone,769,Spain,Male,39,9, $-   ,1,1,1," $47,722.79 ",0
15596414,Chandler,796,Spain,Male,41,8," $107,525.07 ",1,1,0," $18,510.41 ",0
15730639,Fiorentino,715,France,Male,23,7," $139,224.92 ",2,1,0," $65,057.71 ",0
15672132,Butusov,695,France,Female,42,7," $121,453.63 ",1,0,0," $46,374.64 ",0
15742638,Wang,747,France,Female,25,4, $-   ,2,0,1," $42,039.67 ",0
15578603,Alexeieva,584,Germany,Female,54,1," $77,354.37 ",1,0,0," $138,192.98 ",1
15726088,Vinogradova,476,France,Male,40,6, $-   ,1,1,1," $22,735.45 ",0
15682533,Hughes,850,France,Female,39,7," $79,259.99 ",1,0,1," $186,910.74 ",0
15772995,Ts'ao,529,France,Male,30,2," $116,295.29 ",1,1,0," $75,285.47 ",0
15765694,Bage,584,Spain,Female,59,1, $-   ,1,0,1," $130,260.11 ",1
15659486,Yudina,586,Germany,Male,34,9," $74,309.81 ",1,1,0," $15,034.93 ",0
15568963,Naquin,674,Germany,Male,34,2," $152,797.90 ",1,1,0," $175,709.40 ",1
15703820,Endrizzi,552,France,Male,42,9," $133,701.07 ",2,1,0," $101,069.71 ",1
15569410,Tang,601,Germany,Female,33,7," $114,430.18 ",2,1,1," $153,012.13 ",0
15632256,Schroeder,541,France,Male,29,7," $127,504.57 ",1,0,0," $86,173.92 ",0
15724466,Swearingen,744,Germany,Female,41,2," $84,113.41 ",1,1,0," $197,548.63 ",0
15777639,McGregor,595,Spain,Female,23,10," $101,126.66 ",2,0,0," $37,042.80 ",0
15802501,Onyeorulu,724,Germany,Male,33,5," $103,564.83 ",2,1,0," $121,085.72 ",0
15778410,Clarke,533,Spain,Female,52,7, $-   ,1,0,1," $194,113.99 ",1
15670702,Smith,618,France,Male,37,2," $168,178.21 ",2,0,1," $101,273.23 ",0
15704763,Kozlova,523,Germany,Female,39,1," $143,903.11 ",1,1,1," $118,711.75 ",1
15645544,Nekrasov,642,Germany,Female,30,5," $129,753.69 ",1,1,0, $582.53 ,0
15757646,Olague,584,France,Male,35,9, $-   ,2,1,0," $192,381.21 ",0
15701121,Holt,521,France,Male,38,5," $110,641.18 ",1,0,1," $136,507.69 ",1
15796313,Olsen,662,France,Female,36,4," $166,909.20 ",2,1,0," $138,871.12 ",1
15815660,Mazzi,758,France,Female,34,1," $154,139.45 ",1,1,1," $60,728.89 ",0
15602844,Niu,717,France,Male,38,7," $97,459.06 ",1,0,0," $189,175.71 ",0
15636238,Graham,611,France,Male,40,1, $-   ,2,1,1," $102,547.56 ",0
15770101,Millar,766,Germany,Male,43,6," $112,088.04 ",2,1,1," $36,706.56 ",0
15645543,Bell,636,France,Female,34,3, $-   ,2,1,1," $44,756.25 ",0
15596397,Kelly,814,France,Female,48,7, $-   ,2,1,1," $132,870.15 ",0
15770525,T'an,760,Spain,Male,28,1," $141,038.57 ",2,0,0," $16,287.38 ",0
15684267,Davila,607,Germany,Male,39,2," $84,468.67 ",2,1,1," $121,945.42 ",0
15689980,Willis,725,Spain,Female,36,4," $118,520.26 ",1,0,0," $131,173.90 ",1
15633260,Dumetochukwu,600,France,Male,37,1," $142,663.46 ",1,0,1," $88,669.89 ",0
15756471,Giles,656,Germany,Male,27,4," $118,627.16 ",2,1,1," $160,835.30 ",0
15721303,O'Meara,640,Spain,Male,34,1," $137,523.02 ",1,0,0," $24,761.36 ",0
15802256,Yao,439,France,Male,28,7," $110,976.23 ",2,1,0," $138,526.96 ",0
15725664,Wallace,549,France,Female,38,8," $107,283.40 ",1,0,0," $157,442.75 ",0
15674851,T'ien,622,France,Male,38,5, $-   ,2,0,0," $105,295.77 ",0
